Timestamp,Locality,Latitude,Longitude,Signal Strength (dBm),Signal Quality (%),Data Throughput (Mbps),Latency (ms),Network Type,BB60C Measurement (dBm),srsRAN Measurement (dBm),BladeRFxA9 Measurement (dBm)
2023-05-05 14:46:06.776401,Kumhrar,25.658352346783047,85.09594129083105,-93.7893655197685,0.0,4.5914568812099095,71.17984312102415,4G,-95.91006935501123,-100.71461420400522,-91.3182510667107
2023-05-05 14:49:13.986574,Boring Canal Road,25.635816474323267,85.15962772265983,-93.95841928103432,0.0,9.893888392736342,91.94490432229671,4G,-97.71179246900165,-99.35420986794746,-91.73904110866155
2023-05-05 14:52:21.196747,Anandpuri,25.533589472440998,85.2243296366218,-90.5031476803986,0.0,9.429183074575107,79.35341120682835,4G,-95.17468097796421,-95.93940036600296,-92.0137890238557
2023-05-05 14:55:28.406920,Anisabad,25.64658702858441,85.1365690403172,-88.18077482183836,0.0,1.7946362309151958,142.67889053367495,3G,0.0,0.0,0.0
2023-05-05 14:58:35.617093,Anandpuri,25.751444968128386,85.08219492481349,-94.4717806254678,0.0,1.5446037094405989,189.74304098188844,LTE,-94.20599595887487,-100.46803176803719,-91.59819201177203
2023-05-05 15:01:42.827266,Danapur,25.665229711333737,85.18889829249056,-89.9479979740195,0.0,2.6137002979251722,196.26493185548748,LTE,-85.50390071824677,-99.24258873013093,-90.50964412437837
2023-05-05 15:04:50.037439,Gandhi Maidan,25.500720802536023,85.07809673112084,-89.7537255174982,0.0,2.6613090131304995,134.51921448812755,LTE,-87.0153802854848,-97.93993604416846,-87.58731739764987
2023-05-05 15:07:57.247612,Exhibition Road,25.628221557577852,85.07984583390791,-85.58789893288886,0.0,2.645167751823348,152.9661678655081,LTE,-82.43735464886429,-93.09744516533384,-88.1848465333946
2023-05-05 15:11:04.457785,Phulwari Sharif,25.458399766706496,85.23059473816535,-85.39429850214107,0.0,6.632423936979863,52.348298338752755,4G,-88.73146481458028,-91.70413042000922,-87.89750649459032
2023-05-05 15:14:11.667958,Gardanibagh,25.59165725339038,85.16923763851187,-93.82000121661335,0.0,95.97126814511311,16.18688563532945,5G,-92.58667570756344,-101.4488146731115,-94.75369882434795
2023-05-05 15:17:18.878131,Boring Canal Road,25.641304683777136,85.11060159278709,-84.30197092625862,0.0,2.580027117583712,169.05602324456407,3G,0.0,0.0,0.0
2023-05-05 15:20:26.088304,Kankarbagh,25.761764925476403,85.07611511134735,-94.48261117343408,0.0,99.94181496092514,32.23226325748719,5G,-94.75050999262075,-102.91833689090615,-96.7594757007153
2023-05-05 15:23:33.298477,Anisabad,25.656712076520467,85.19681774137523,-92.13762674409347,0.0,9.194988495662967,76.51325663174501,4G,-92.72730512661185,-100.11519949568421,-91.70306018749267
2023-05-05 15:26:40.508650,Kankarbagh,25.487938909701146,85.28235232419495,-79.60918142706247,0.0,4.901808797483028,69.91436919878177,4G,-83.69218807594817,-87.92732910792036,-79.47406627725533
2023-05-05 15:29:47.718823,Pataliputra,25.623453732510146,85.28280416966757,-92.6014837762801,0.0,8.585925255003684,62.949132580090684,4G,-91.71594148654765,-97.6898312008797,-90.29628990749109
2023-05-05 15:32:54.928996,Bankipore,25.627305715998077,85.12846440464956,-91.98387618530589,0.0,2.938205260281623,188.37858849634256,LTE,-87.70635335335376,-97.0093370720737,-93.94050468998897
2023-05-05 15:36:02.139169,Fraser Road,25.64360237106734,85.0959878906563,-85.50434468687588,0.0,2.7043870666940153,103.5422368418545,3G,0.0,0.0,0.0
2023-05-05 15:39:09.349342,Bailey Road,25.42838934545828,85.14265495824709,-86.37002092633098,0.0,2.142637883839148,166.21120101065645,LTE,-85.93223184635698,-92.04755652479423,-84.96656141260877
2023-05-05 15:42:16.559515,Anandpuri,25.42204582050677,85.17552552694843,-94.82052725116151,0.0,84.32350755082864,15.154794698937808,5G,-96.46933870857009,-101.10298596970347,-96.85596787487165
2023-05-05 15:45:23.769688,Gardanibagh,25.58070625442857,85.20059390554381,-92.30988822601579,0.0,40.76849494348175,35.304875725357924,5G,-87.9896071709156,-101.79733958606239,-89.68651730259708
2023-05-05 15:48:30.979861,Gardanibagh,25.490982995386414,85.23012025261295,-84.85613784915068,0.0,1.0442471030579945,132.3610219149541,3G,0.0,0.0,0.0
2023-05-05 15:51:38.190034,Bailey Road,25.510403837973126,85.01525476400202,-104.23386217235701,0.0,38.86684663943147,38.97690690456468,5G,-101.77549205204737,-113.23206645461345,-102.02512529141381
2023-05-05 15:54:45.400207,Rajendra Nagar,25.550155215611763,85.29186455723779,-92.26667765004042,0.0,2.8416956956313735,161.6650314520738,LTE,-89.30130474027865,-99.85906589247767,-94.56282851626605
2023-05-05 15:57:52.610380,Kankarbagh,25.47666514194226,85.22804932514069,-102.91951411742862,0.0,72.54836975138883,44.40489588756818,5G,-100.12100422849512,-112.72141999068683,-103.03647243388164
2023-05-05 16:00:59.820553,Boring Road,25.740729963063636,85.22124667556868,-82.71875603156711,0.0,1.1571569943100415,139.6923276201596,3G,0.0,0.0,0.0
2023-05-05 16:04:07.030726,S.K. Puri,25.684301899822575,85.09870187690895,-86.41922711988907,0.0,1.6789003850856121,181.4825113746512,LTE,-90.61807865604231,-91.94514383958644,-86.13367286296665
2023-05-05 16:07:14.240899,Exhibition Road,25.70800836869413,85.16965723680794,-87.45931279327212,0.0,2.1107271018752627,171.92017782722638,LTE,-90.17476537995913,-92.47764321298841,-84.61055382039142
2023-05-05 16:10:21.451072,Exhibition Road,25.48449180140214,85.0699019114649,-90.42156770174931,0.0,9.113962666571624,95.03509320056293,4G,-91.20435843301476,-99.03742871557405,-89.86746573018914
2023-05-05 16:13:28.661245,Rajendra Nagar,25.550487309877493,85.15577248582407,-82.87668314813342,0.0,9.09524930890758,72.26526275013327,4G,-82.72850960883652,-91.0805163011346,-82.31897803952386
2023-05-05 16:16:35.871418,Ashok Rajpath,25.496041659462865,85.17029585874322,-91.0370017703209,0.0,1.4974285451752598,161.714498660403,LTE,-88.96922960146644,-100.20179223081615,-93.03128647259099
2023-05-05 16:19:43.081591,Bankipore,25.568057334277327,85.10611863004411,-88.83156539311982,0.0,50.697912545509176,47.3550007011162,5G,-90.67000434335232,-96.29539134967786,-91.58212823881746
2023-05-05 16:22:50.291764,Fraser Road,25.674576197803272,85.26870673441151,-84.17029254221522,0.0,1.8875004386091423,186.81422543775054,3G,0.0,0.0,0.0
2023-05-05 16:25:57.501937,Bailey Road,25.548892053434535,85.0674543074874,-86.95214061203527,0.0,2.3339430339818144,157.7185236711748,3G,0.0,0.0,0.0
2023-05-05 16:29:04.712110,S.K. Puri,25.716906228274734,85.01917636032886,-88.55121735812313,0.0,20.81881498335476,31.779563918433983,5G,-93.49363075314191,-96.92828820862178,-89.35244814889474
2023-05-05 16:32:11.922283,Anisabad,25.72033410370315,85.09787671921957,-91.04559969982049,0.0,6.3542731434081166,51.282103290321785,4G,-92.63312142355892,-99.1446216058912,-91.65266301443909
2023-05-05 16:35:19.132456,Phulwari Sharif,25.75485768886001,85.20156110084059,-89.19255469853162,0.0,1.3326632154862843,161.7351757412974,3G,0.0,0.0,0.0
2023-05-05 16:38:26.342629,Kumhrar,25.712557614281913,85.23174341553455,-90.38098031290139,0.0,4.296599125831868,95.88762445856887,4G,-91.13570606093776,-99.9457854999631,-88.4864884518757
2023-05-05 16:41:33.552802,Rajendra Nagar,25.49095563285224,85.27333170016011,-93.4290976789669,0.0,8.123706473099443,92.55871304263854,4G,-91.71485098366075,-99.38144780012469,-91.82916086776446
2023-05-05 16:44:40.762975,Fraser Road,25.58789406068608,85.28099217922406,-88.17489881487738,0.0,2.188952670372346,149.67668588591692,3G,0.0,0.0,0.0
2023-05-05 16:47:47.973148,S.K. Puri,25.618324029892957,84.96832891318978,-92.32672365579458,0.0,1.453312804453976,135.49963058319372,LTE,-96.63248522833365,-99.73142470125323,-94.92104827424129
2023-05-05 16:50:55.183321,Phulwari Sharif,25.444156554179745,85.17091299909087,-94.05902692277147,0.0,2.1609500134333492,108.87673941077685,LTE,-89.44236956322334,-100.8842266948163,-92.53000000312637
2023-05-05 16:54:02.393494,Gandhi Maidan,25.501577705688746,85.04670764169371,-88.2992846309012,0.0,7.259404888618539,75.34192159102413,4G,-91.7062444247114,-97.98373946550545,-90.59339046005985
2023-05-05 16:57:09.603667,Danapur,25.421831394935808,85.14088711150048,-88.65736804140441,0.0,6.96602753519993,69.55213815290873,4G,-88.64583804958431,-96.67147415425836,-88.41897232884476
2023-05-05 17:00:16.813840,Kidwaipuri,25.439550909075663,85.05865339597922,-77.60536709242695,0.0,2.529619601805991,117.48386272604125,3G,0.0,0.0,0.0
2023-05-05 17:03:24.024013,Exhibition Road,25.475381175835903,85.18502596773095,-91.20056113756996,0.0,2.7028972751025306,100.03325061204895,LTE,-96.0236830414374,-98.18779531835564,-92.01177182270278
2023-05-05 17:06:31.234186,Anandpuri,25.573795595409614,85.0842098085337,-83.91531144894103,0.0,1.4577892096932272,123.2645538562681,LTE,-86.70728515108463,-93.04654847062955,-82.98096941357109
2023-05-05 17:09:38.444359,Ashok Rajpath,25.536784348046943,85.16977848316169,-84.6068797362944,0.0,4.81869246121524,88.01449115610674,4G,-88.23578267900442,-91.93032907903144,-86.31566850419098
2023-05-05 17:12:45.654532,Danapur,25.542756537421646,85.06531043136114,-101.85950571465678,0.0,51.350209156538796,41.400661753482275,5G,-97.93865882525444,-107.08283228213713,-100.13808539712501
2023-05-05 17:15:52.864705,Boring Road,25.432726109663434,85.18933980255879,-89.84068419363022,0.0,1.3003380016340833,173.74337687214856,3G,0.0,0.0,0.0
2023-05-05 17:19:00.074878,Pataliputra,25.536731285035543,85.21687168553916,-100.38330467262165,0.0,59.4654439347032,43.221378256193596,5G,-104.69617634743896,-108.2618202431972,-102.88759869186603
2023-05-05 17:22:07.285051,Gandhi Maidan,25.519549893479386,85.2904667482119,-97.11452333283921,0.0,1.5856440734019295,197.99703293588504,LTE,-96.09570743647599,-104.20241004180298,-95.62608425626202
2023-05-05 17:25:14.495224,S.K. Puri,25.614339407642635,85.13663475122105,-88.78349531732076,0.0,8.925600370831946,95.94632668197772,4G,-91.26108511558714,-95.00828567358937,-89.02025833367591
2023-05-05 17:28:21.705397,Boring Canal Road,25.657356099859346,84.99817028853391,-93.67050760093076,0.0,53.955471705844566,16.027044308395094,5G,-95.24667124059529,-101.60342535445446,-92.12139753447154
2023-05-05 17:31:28.915570,Pataliputra,25.501615144337464,84.99668892299758,-79.99028648694578,0.0,2.2319709005203583,118.80247346154161,3G,0.0,0.0,0.0
2023-05-05 17:34:36.125743,Boring Road,25.655071623635926,85.22029898623127,-93.0266423508851,0.0,52.328714869160706,30.082008539537885,5G,-96.77950178177119,-101.09976293564829,-92.16645127141439
2023-05-05 17:37:43.335916,Fraser Road,25.516074361967576,85.04042658659938,-90.8789612136115,0.0,2.4058868819573536,105.28039604685281,LTE,-91.01298459117397,-97.88211638529684,-90.26608734929661
2023-05-05 17:40:50.546089,Anandpuri,25.608353407682095,85.0949815016914,-96.58410880645899,0.0,99.85127602536546,47.32453325374231,5G,-95.15845681110707,-104.47786853998862,-95.7670446182096
2023-05-05 17:43:57.756262,Gandhi Maidan,25.46506129400601,85.0603974589343,-89.43645501235518,0.0,5.091079015121411,97.03396225576702,4G,-91.84348742369744,-97.28817094866051,-87.20007350944758
2023-05-05 17:47:04.966435,Phulwari Sharif,25.541693990350442,85.17626391520977,-97.07375746225141,0.0,2.3139103125342793,195.6614621083458,LTE,-101.38417729868719,-106.78848385649513,-98.3806350140922
2023-05-05 17:50:12.176608,Anisabad,25.482912407429332,85.20709278469481,-95.75417810303279,0.0,75.92038586542807,31.932823349056967,5G,-99.47429601769691,-101.34350003162248,-96.39349102365124
2023-05-05 17:53:19.386781,Rajendra Nagar,25.604894801150955,85.206645279048,-90.94799668424064,0.0,3.621881715612951,84.18770527885212,4G,-90.49694140163363,-96.0454125742351,-92.58353970907237
2023-05-05 17:56:26.596954,Bankipore,25.432464955626916,85.17892521477638,-98.5538005177459,0.0,56.12523838932985,42.25614468931358,5G,-98.96140174177631,-108.29401762997456,-96.8361313214417
2023-05-05 17:59:33.807127,Anisabad,25.56349209193079,85.18346210271547,-89.70491956845245,0.0,2.0774035959054284,149.78125080342903,LTE,-93.65018256888615,-96.42101904483098,-87.7723006048511
2023-05-05 18:02:41.017300,Danapur,25.538714355969145,85.08970742870885,-85.79664051405527,0.0,2.9670429454304443,114.07115280487584,3G,0.0,0.0,0.0
2023-05-05 18:05:48.227473,Pataliputra,25.696210506579206,85.13572519562781,-88.0662980475416,0.0,5.992427815444306,58.111670289123964,4G,-92.940222847784,-95.26751962934968,-87.90190031480553
2023-05-05 18:08:55.437646,Kumhrar,25.537276306104253,85.27106723674703,-84.81202181375556,0.0,1.6704160947417455,117.37615931357438,LTE,-82.69188161044775,-90.68213075021515,-87.20819694261436
2023-05-05 18:12:02.647819,Exhibition Road,25.715379348393977,85.23332479077294,-95.11434031149442,0.0,71.76944770174876,12.78564592649623,5G,-98.36552593973482,-100.83565401696549,-96.75126296935332
2023-05-05 18:15:09.857992,Boring Canal Road,25.629252902342053,85.11166889368087,-93.63651103235033,0.0,60.439656788239596,14.439578768539242,5G,-94.16595559428607,-101.3347196763407,-91.44912937521431
2023-05-05 18:18:17.068165,Boring Canal Road,25.757664425374234,85.11881243805215,-87.39847284511492,0.0,8.086696944492264,65.23755476930667,4G,-84.10452619652645,-95.99086685304027,-85.16194980771816
2023-05-05 18:21:24.278338,Patliputra Colony,25.71478792352799,85.02029444730039,-82.29259233249465,0.0,1.370660359057429,107.89691621908287,3G,0.0,0.0,0.0
2023-05-05 18:24:31.488511,Kankarbagh,25.616109151938662,85.11373098063866,-89.14219666411344,0.0,9.152852301975871,78.58861760241611,4G,-88.96773314656303,-96.99005961250849,-90.24051713736672
2023-05-05 18:27:38.698684,Rajendra Nagar,25.60056943207747,85.20248870021794,-81.31622913000875,0.0,2.9010621051724073,160.06510665483557,LTE,-78.88028996824315,-88.78489883253273,-80.51160494175076
2023-05-05 18:30:45.908857,Ashok Rajpath,25.475461997005745,85.1569345376724,-85.52765743729701,0.0,2.033145256891958,100.55057991604208,3G,0.0,0.0,0.0
2023-05-05 18:33:53.119030,Patliputra Colony,25.690790345642654,85.19651214213637,-84.60358983599205,0.0,2.75972535472232,157.47795542644153,3G,0.0,0.0,0.0
2023-05-05 18:37:00.329203,Anisabad,25.57481023301359,85.04163502665517,-84.67753185796164,0.0,2.6423965651004533,100.15651051914729,LTE,-83.31351815612757,-94.42185495075114,-86.1318885359593
2023-05-05 18:40:07.539376,Kankarbagh,25.46133584001058,85.21875694173931,-88.27119723232853,0.0,2.187321582417077,101.01311840277434,3G,0.0,0.0,0.0
2023-05-05 18:43:14.749549,Danapur,25.496871516063504,85.14617448814118,-80.76720286076119,0.0,1.7987374967893819,191.01346367821344,3G,0.0,0.0,0.0
2023-05-05 18:46:21.959722,Kankarbagh,25.5446327221519,85.24469599912415,-90.31308265521366,0.0,2.0516251977466475,151.16813865815118,LTE,-93.656799184931,-97.0843801047356,-93.04441195218565
2023-05-05 18:49:29.169895,Pataliputra,25.623029612498197,85.18821530668203,-91.38243805878679,0.0,6.399127897615784,51.37683599347327,4G,-91.3278868796823,-96.56235102319827,-92.07719778087198
2023-05-05 18:52:36.380068,Patliputra Colony,25.552320496400753,85.10439583305329,-96.15866607709327,0.0,5.38270972978154,77.07038036737926,4G,-99.6172156453084,-103.39010865030322,-95.90843720263325
2023-05-05 18:55:43.590241,Anandpuri,25.622492274159622,85.07392711850818,-95.94510811980118,0.0,1.8035576013086485,199.3848388899698,LTE,-92.1419604983119,-102.82807832900397,-95.52884395270748
2023-05-05 18:58:50.800414,Anandpuri,25.446302806629664,85.09027241834129,-86.99645624407064,0.0,2.754181162036378,194.4042093825398,3G,0.0,0.0,0.0
2023-05-05 19:01:58.010587,Kankarbagh,25.68475961798795,85.03551551072235,-86.50732227722614,0.0,6.1918549303195585,72.17279181909521,4G,-85.48615242367835,-93.5502884801137,-84.66778622326848
2023-05-05 19:05:05.220760,Exhibition Road,25.72139462541039,85.07412696724786,-81.04102784028854,0.0,2.2889405542420675,181.97978049847273,LTE,-82.70695461869742,-87.37577189098857,-80.86955918195535
2023-05-05 19:08:12.430933,Bailey Road,25.60884072936435,84.99252393942078,-88.15971757461026,0.0,2.400068545544209,110.44041297480814,LTE,-89.16871569387303,-94.54397014228711,-89.47771080986114
2023-05-05 19:11:19.641106,Gardanibagh,25.577117574766373,85.07126742808096,-93.99211934871889,0.0,1.5620089978174272,180.34827432968848,LTE,-89.69983881240034,-101.96660587608106,-91.5554533359239
2023-05-05 19:14:26.851279,Anisabad,25.490753484556823,85.07572064188531,-93.05372536060003,0.0,2.109314696070191,163.7090837080905,LTE,-92.790940757218,-100.73786177684332,-94.64580470994493
2023-05-05 19:17:34.061452,Bailey Road,25.467618528575592,85.05339119038017,-87.57534982112406,0.0,1.203784776132027,136.0233918800428,3G,0.0,0.0,0.0
2023-05-05 19:20:41.271625,Anandpuri,25.71633659408364,85.08024012697929,-81.62323668687897,0.0,2.4077141832686624,100.43632696503091,3G,0.0,0.0,0.0
2023-05-05 19:23:48.481798,Bankipore,25.69797652081952,85.10869080992852,-90.29213391927522,0.0,1.2219550491702962,163.44241452865836,LTE,-87.58432773663642,-100.27772766094714,-88.13839380675144
2023-05-05 19:26:55.691971,Kidwaipuri,25.657936383523506,85.21149341219703,-89.44140716237905,0.0,21.31518420930036,39.48386201728205,5G,-84.69548904902575,-99.18041401715419,-88.34824387861939
2023-05-05 19:30:02.902144,Pataliputra,25.737697106075192,85.08978857402845,-107.81166829397655,0.0,57.78439105708844,33.80526699622726,5G,-112.71243008269819,-115.49119249670903,-105.03067284865102
2023-05-05 19:33:10.112317,Ashok Rajpath,25.535605116361104,85.24075494265529,-85.5730832878005,0.0,2.546283747837343,151.7960527712579,3G,0.0,0.0,0.0
2023-05-05 19:36:17.322490,Kumhrar,25.650697607827205,85.0961826931326,-87.22940279430395,0.0,1.9681541394204032,174.7444406596694,3G,0.0,0.0,0.0
2023-05-05 19:39:24.532663,Rajendra Nagar,25.62182009347708,84.99856975953732,-87.39100841074655,0.0,1.5524746499503062,198.16533238524477,3G,0.0,0.0,0.0
2023-05-05 19:42:31.742836,Boring Canal Road,25.539235932189367,84.99878318340686,-94.35632046459122,0.0,9.705538847397392,76.482986197281,4G,-96.93738752346233,-101.85330260881769,-93.27859846818058
2023-05-05 19:45:38.953009,Phulwari Sharif,25.707151353825697,85.22980766847851,-90.6232858973164,0.0,2.9028596207236648,199.4819293965951,LTE,-88.50605783985591,-95.7175672383573,-90.20604721991378
2023-05-05 19:48:46.163182,Bankipore,25.52260742667132,85.14804997988435,-94.22988476878324,0.0,1.9164693007856677,178.13488406144063,LTE,-89.62820692149577,-100.41198942445037,-92.09864285867302
2023-05-05 19:51:53.373355,Rajendra Nagar,25.563630654422376,85.14127616056517,-87.24943422149937,0.0,1.0008855628744158,190.1383096641935,3G,0.0,0.0,0.0
2023-05-05 19:55:00.583528,S.K. Puri,25.494217888114715,85.0876201495793,-94.84468771712312,0.0,4.341150620143781,95.91195433377186,4G,-98.82665088762775,-102.31489817844846,-96.51957101934507
2023-05-05 19:58:07.793701,Boring Road,25.532421541939865,85.16657499749645,-91.34617940466738,0.0,95.1810861835365,45.70232909945898,5G,-92.15169946509424,-97.44435188963297,-91.48816500486079
2023-05-05 20:01:15.003874,Bailey Road,25.617023640813212,84.98613605528611,-93.8087152269574,0.0,2.751766167034114,153.90945527360088,LTE,-95.98399096325737,-101.68257429976893,-96.58328868456395
2023-05-05 20:04:22.214047,Boring Road,25.58665300331973,84.99146849822779,-83.73203480349518,0.0,2.518137878516751,160.9631011656902,3G,0.0,0.0,0.0
2023-05-05 20:07:29.424220,Phulwari Sharif,25.669230692011727,85.26897516500884,-103.74190828070432,0.0,66.5590642677099,29.274699170984665,5G,-105.12480573210851,-108.99586514635176,-102.94895128558558
2023-05-05 20:10:36.634393,Phulwari Sharif,25.69314646560542,85.02043053380507,-84.60071879458965,0.0,1.061715808616145,105.18952995184108,3G,0.0,0.0,0.0
2023-05-05 20:13:43.844566,Boring Road,25.60923077715768,85.11342236675301,-88.05548923965074,0.0,2.6865561818728048,109.75143256408975,LTE,-87.465682898653,-95.55004983833976,-86.81833014187059
